Month_Start,Store ID,Product ID,Demand Forecast,Units Sold,Units Ordered,Price,Competitor Pricing,Discount,Inventory Level,Holiday/Promotion,Category,Region,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny
2022-06-01,S003,P0019,1258.44,1167,1208,60.85999999999999,60.689166666666665,8.75,233.25,6,Furniture,North,2,5,4,1
2022-06-01,S003,P0020,1968.97,1888,1438,65.05916666666667,66.12666666666667,9.166666666666666,255.58333333333334,5,Electronics,West,4,3,3,2
2022-06-01,S004,P0001,1880.3,1794,1197,53.32750000000001,53.681666666666665,11.25,306.3333333333333,2,Groceries,South,3,2,4,3
2022-06-01,S004,P0002,901.94,889,1433,48.90416666666667,49.354166666666664,10.833333333333334,219.83333333333334,4,Toys,East,3,6,2,1
2022-06-01,S004,P0003,1400.45,1396,1444,44.95250000000001,44.7725,7.5,297.5833333333333,6,Furniture,South,2,5,3,2
2022-06-01,S004,P0004,1415.06,1350,1529,63.98166666666666,64.51916666666666,8.333333333333334,220.58333333333334,6,Electronics,North,2,2,6,2
2022-06-01,S004,P0005,1973.6100000000001,1933,1315,57.2175,57.68333333333334,6.666666666666667,286.9166666666667,7,Furniture,East,6,3,2,1
2022-06-01,S004,P0006,1438.15,1367,1592,60.44,61.88583333333333,5.833333333333333,223.0,5,Clothing,North,1,2,4,5
2022-06-01,S004,P0007,1285.65,1251,1624,45.00416666666666,45.464166666666664,10.833333333333334,262.0833333333333,3,Groceries,North,2,1,5,4
2022-06-01,S004,P0008,1600.5,1549,1363,38.439166666666665,39.512499999999996,10.416666666666666,299.75,6,Clothing,South,3,4,2,3
2022-06-01,S004,P0009,2142.17,2100,1358,59.089166666666664,58.46083333333333,11.666666666666666,334.0833333333333,6,Furniture,North,1,3,4,4
2022-06-01,S004,P0010,1827.31,1728,1568,52.73666666666666,52.5975,7.5,385.0833333333333,4,Clothing,North,3,4,4,1
2022-06-01,S004,P0011,1766.19,1697,1256,66.09666666666666,65.9975,9.583333333333334,337.25,8,Electronics,West,2,2,1,7
2022-06-01,S004,P0012,1704.67,1558,1650,63.32416666666666,63.79583333333334,8.333333333333334,339.5833333333333,5,Clothing,North,8,1,1,2
2022-06-01,S004,P0013,1106.95,1043,1302,54.34583333333333,55.155833333333334,11.25,269.5,2,Toys,West,4,1,3,4
2022-06-01,S004,P0014,1453.92,1417,1396,60.781666666666666,60.58583333333333,11.666666666666666,253.75,7,Groceries,East,2,5,1,4
2022-06-01,S004,P0015,1813.06,1730,1368,75.16166666666668,74.94083333333333,12.916666666666666,322.0833333333333,6,Furniture,West,6,3,1,2
2022-06-01,S004,P0016,2818.44,2786,1599,52.11000000000001,53.218333333333334,10.416666666666666,321.75,3,Electronics,West,2,2,7,1
2022-06-01,S004,P0017,1480.49,1450,1474,44.623333333333335,45.245000000000005,9.166666666666666,222.16666666666666,9,Electronics,South,2,6,1,3
2022-06-01,S004,P0018,1003.16,954,1309,50.33583333333333,50.346666666666664,9.166666666666666,215.75,6,Electronics,South,1,6,2,3
2022-06-01,S004,P0019,1362.77,1359,1350,52.49916666666667,52.70166666666666,12.5,293.25,7,Furniture,South,4,3,3,2
2022-06-01,S004,P0020,1992.71,1942,1464,50.42249999999999,50.11666666666667,9.166666666666666,297.6666666666667,4,Furniture,West,2,2,3,5
2022-06-01,S005,P0001,2125.14,2054,1173,63.00333333333333,64.2375,9.583333333333334,274.0,4,Clothing,West,2,3,4,3
2022-06-01,S005,P0002,1294.97,1239,677,51.840833333333336,52.59166666666667,11.25,270.0833333333333,7,Furniture,South,3,6,1,2
2022-06-01,S005,P0003,2154.03,2042,1161,48.357499999999995,49.089166666666664,7.916666666666667,275.5833333333333,2,Clothing,West,4,5,3,0
2022-06-01,S005,P0004,1788.27,1735,1422,62.915,62.815,15.0,308.8333333333333,5,Electronics,East,3,5,0,4
2022-06-01,S005,P0005,1800.25,1700,1178,53.905833333333334,54.6,9.166666666666666,297.0,3,Toys,East,2,2,5,3
2022-06-01,S005,P0006,1755.8500000000001,1662,1210,62.803333333333335,62.958333333333336,10.416666666666666,306.0833333333333,6,Toys,South,5,4,2,1
2022-06-01,S005,P0007,2409.19,2275,1506,51.2125,51.86333333333334,12.5,293.0,5,Groceries,West,4,4,4,0
2022-06-01,S005,P0008,1814.12,1722,1364,59.85999999999999,59.44083333333333,8.75,242.41666666666666,5,Toys,West,4,5,3,0
2022-06-01,S005,P0009,1639.86,1583,1326,57.31166666666667,57.248333333333335,10.833333333333334,269.5833333333333,4,Toys,South,5,2,0,5
2022-06-01,S005,P0010,1878.4,1806,1093,52.13249999999999,52.126666666666665,9.583333333333334,254.75,6,Toys,South,5,0,1,6
2022-06-01,S005,P0011,1880.97,1841,1121,53.99,53.85166666666667,7.083333333333333,280.1666666666667,6,Clothing,South,2,6,3,1
2022-06-01,S005,P0012,1271.2,1204,1137,53.57749999999999,54.409166666666664,10.416666666666666,270.1666666666667,4,Groceries,South,3,4,2,3
2022-06-01,S005,P0013,1134.47,1123,1382,59.645,60.403333333333336,12.916666666666666,250.66666666666666,4,Furniture,South,5,1,5,1
2022-06-01,S005,P0014,1487.94,1431,1473,66.37583333333333,66.58749999999999,10.416666666666666,221.75,8,Furniture,West,2,4,2,4
2022-06-01,S005,P0015,1908.3400000000001,1834,1242,55.71333333333333,56.96416666666667,10.833333333333334,284.8333333333333,8,Electronics,East,2,3,4,3
2022-06-01,S005,P0016,2067.1,2018,1477,65.3025,65.58749999999999,9.583333333333334,290.75,7,Clothing,South,5,3,3,1
2022-06-01,S005,P0017,1439.92,1400,1418,62.8075,63.229166666666664,13.333333333333334,327.4166666666667,7,Furniture,East,5,2,1,4
2022-06-01,S005,P0018,1854.87,1759,1454,42.11333333333334,40.458333333333336,9.583333333333334,278.9166666666667,5,Furniture,East,4,2,3,3
2022-06-01,S005,P0019,1141.6100000000001,1057,1126,42.5675,42.99,12.5,266.5,7,Toys,North,2,4,5,1
2022-06-01,S005,P0020,2008.0,1967,1379,59.223333333333336,58.30833333333334,10.833333333333334,318.8333333333333,8,Furniture,West,2,1,5,4
2022-07-01,S001,P0001,1810.1299999999999,1728,1205,58.781666666666666,59.64833333333333,7.5,244.66666666666666,6,Furniture,North,2,3,2,5
2022-07-01,S001,P0002,1677.63,1612,1470,55.65083333333333,56.3475,4.583333333333333,248.91666666666666,8,Clothing,North,3,3,2,4
2022-07-01,S001,P0003,1452.17,1401,1394,52.90833333333333,53.310833333333335,9.166666666666666,238.41666666666666,5,Electronics,North,5,2,2,3
2022-07-01,S001,P0004,1357.42,1319,1418,58.05083333333334,58.129999999999995,8.333333333333334,237.16666666666666,5,Furniture,West,0,4,6,2
2022-07-01,S001,P0005,1660.1799999999998,1609,1344,55.98333333333333,56.87916666666666,10.416666666666666,272.75,7,Clothing,West,4,3,4,1
2022-07-01,S001,P0006,2041.23,1968,1275,64.42166666666667,64.68916666666667,13.75,319.6666666666667,5,Furniture,South,4,3,0,5
2022-07-01,S001,P0007,2217.62,2151,1204,60.17583333333334,59.623333333333335,11.25,318.3333333333333,7,Clothing,North,4,4,1,3
2022-07-01,S001,P0008,2224.44,2180,1323,66.75166666666667,67.80416666666666,15.0,321.0833333333333,3,Clothing,East,4,4,2,2
2022-07-01,S001,P0009,1608.93,1533,1394,52.28,51.520833333333336,10.833333333333334,307.4166666666667,5,Electronics,West,1,6,3,2
2022-07-01,S001,P0010,2012.9499999999998,2002,1236,51.60333333333333,51.115833333333335,9.166666666666666,308.6666666666667,7,Groceries,East,5,4,1,2
2022-07-01,S001,P0011,1246.43,1199,1116,69.1875,69.3325,9.166666666666666,259.5,5,Clothing,North,5,2,4,1
2022-07-01,S001,P0012,1529.56,1448,1435,67.25083333333333,67.99249999999999,13.333333333333334,264.0,6,Groceries,South,1,1,7,3
2022-07-01,S001,P0013,2211.4700000000003,2127,1249,45.87083333333334,45.156666666666666,8.75,271.5833333333333,6,Toys,North,2,1,6,3
2022-07-01,S001,P0014,2038.6499999999999,1977,1138,63.35,65.16,9.166666666666666,316.4166666666667,6,Electronics,East,3,2,4,3
2022-07-01,S001,P0015,1283.98,1203,936,55.6,55.774166666666666,11.666666666666666,343.0833333333333,4,Electronics,East,6,5,0,1
2022-07-01,S001,P0016,1406.28,1323,1050,61.39333333333334,61.48,9.583333333333334,240.66666666666666,6,Clothing,East,1,6,4,1
2022-07-01,S001,P0017,1739.24,1669,1509,50.774166666666666,50.0525,9.166666666666666,254.75,6,Furniture,South,3,3,4,2
2022-07-01,S001,P0018,1900.6399999999999,1829,1319,51.60833333333333,51.653333333333336,11.25,311.8333333333333,5,Toys,South,4,4,2,2
2022-07-01,S001,P0019,2279.2200000000003,2200,1361,54.81583333333333,54.66,9.166666666666666,323.5833333333333,9,Toys,South,0,6,5,1
2022-07-01,S001,P0020,1446.62,1338,1572,60.737500000000004,59.78,11.666666666666666,250.25,1,Electronics,West,1,4,4,3
2022-07-01,S002,P0001,2009.83,1936,1160,46.419999999999995,46.54833333333334,8.333333333333334,328.3333333333333,5,Toys,West,2,2,4,4
2022-07-01,S002,P0002,1281.84,1191,1420,63.82833333333334,64.35166666666667,5.833333333333333,274.4166666666667,3,Furniture,East,2,1,6,3
2022-07-01,S002,P0003,1041.27,974,1454,50.291666666666664,49.77916666666667,10.0,221.5,9,Electronics,West,4,2,3,3
2022-07-01,S002,P0004,1615.45,1569,916,47.498333333333335,47.379999999999995,8.75,328.0,3,Groceries,East,1,1,6,4
2022-07-01,S002,P0005,2068.78,1963,1085,57.91166666666666,58.07750000000001,10.0,311.4166666666667,5,Furniture,South,2,4,3,3
2022-07-01,S002,P0006,2033.1299999999999,1907,1345,49.240833333333335,49.038333333333334,10.0,303.5,4,Toys,North,6,2,2,2
2022-07-01,S002,P0007,1912.33,1826,1329,49.98083333333333,50.46,10.833333333333334,282.75,4,Electronics,South,3,4,4,1
2022-07-01,S002,P0008,994.17,882,933,59.405833333333334,59.310833333333335,6.25,254.83333333333334,7,Toys,North,2,1,4,5
2022-07-01,S002,P0009,1856.88,1751,1224,49.61083333333334,49.53,13.333333333333334,315.5833333333333,6,Groceries,South,1,6,3,2
2022-07-01,S002,P0010,2523.39,2517,1394,56.721666666666664,57.6325,10.0,305.0833333333333,10,Groceries,South,7,0,2,3
2022-07-01,S002,P0011,1243.82,1179,1610,66.29083333333334,67.14,10.416666666666666,243.66666666666666,6,Clothing,West,2,3,5,2
2022-07-01,S002,P0012,1659.09,1609,1663,45.48499999999999,44.67416666666667,8.75,274.4166666666667,5,Toys,West,5,2,4,1
2022-07-01,S002,P0013,1416.31,1325,1096,61.82666666666666,63.485833333333325,10.833333333333334,220.75,10,Furniture,West,2,2,1,7
2022-07-01,S002,P0014,2015.98,1947,1445,53.69166666666666,52.708333333333336,14.583333333333334,248.91666666666666,4,Electronics,East,2,4,4,2
2022-07-01,S002,P0015,1446.42,1323,1191,47.759166666666665,46.949999999999996,9.166666666666666,256.9166666666667,8,Electronics,South,2,3,4,3
2022-07-01,S002,P0016,1967.22,1921,1331,55.405,55.373333333333335,10.0,287.8333333333333,2,Furniture,South,4,5,1,2
2022-07-01,S002,P0017,1917.66,1871,1321,56.51166666666666,56.449999999999996,8.333333333333334,290.75,6,Electronics,South,4,3,1,4
2022-07-01,S002,P0018,2340.73,2279,1422,59.248333333333335,58.498333333333335,12.5,334.6666666666667,9,Furniture,East,2,4,3,3
2022-07-01,S002,P0019,1354.83,1314,1344,38.03916666666667,39.33833333333333,9.166666666666666,230.75,5,Groceries,North,2,5,2,3
2022-07-01,S002,P0020,1420.73,1379,1500,61.855,61.869166666666665,12.5,293.0833333333333,5,Groceries,West,4,5,1,2
2022-07-01,S003,P0001,1683.31,1632,1562,60.39333333333334,60.59166666666667,10.833333333333334,297.4166666666667,7,Clothing,North,1,7,1,3
2022-07-01,S003,P0002,2484.98,2410,1271,48.91583333333333,49.58583333333333,5.416666666666667,342.0,4,Furniture,West,2,2,4,4
2022-07-01,S003,P0003,1493.8,1473,1429,52.53333333333333,52.9325,10.0,317.75,8,Clothing,South,2,5,4,1
2022-07-01,S003,P0004,1720.3600000000001,1646,1580,54.50666666666667,54.1175,11.666666666666666,254.58333333333334,5,Furniture,North,2,3,5,2
2022-07-01,S003,P0005,2139.63,2040,1341,59.34166666666667,60.28333333333333,10.416666666666666,286.75,7,Toys,South,2,2,3,5
2022-07-01,S003,P0006,1750.06,1621,1066,57.9375,58.38916666666666,12.5,243.91666666666666,7,Electronics,East,1,7,3,1
2022-07-01,S003,P0007,1643.17,1575,1186,51.56583333333333,52.355,7.916666666666667,244.0,9,Groceries,South,5,1,2,4
2022-07-01,S003,P0008,1766.94,1683,1497,68.79833333333333,68.46499999999999,12.083333333333334,290.0,6,Electronics,South,6,3,1,2
2022-07-01,S003,P0009,1291.0,1248,958,44.45333333333334,44.69833333333333,11.666666666666666,290.5833333333333,6,Furniture,East,3,5,1,3
2022-07-01,S003,P0010,1557.76,1480,1374,48.715833333333336,48.9725,12.5,218.75,7,Furniture,North,5,2,3,2
2022-07-01,S003,P0011,1756.89,1685,1592,50.038333333333334,50.354166666666664,11.25,311.4166666666667,6,Electronics,West,2,4,3,3
2022-07-01,S003,P0012,1835.21,1733,1321,53.58583333333333,53.234166666666674,9.166666666666666,356.8333333333333,4,Clothing,South,2,4,4,2
2022-07-01,S003,P0013,1933.48,1879,1051,61.76666666666667,61.88583333333333,10.833333333333334,265.9166666666667,8,Groceries,South,3,2,5,2
2022-07-01,S003,P0014,1502.38,1436,1134,68.96333333333334,69.6925,9.583333333333334,239.91666666666666,10,Groceries,East,0,2,5,5
2022-07-01,S003,P0015,1003.89,965,1072,64.03416666666666,64.645,12.5,199.33333333333334,5,Toys,West,2,4,1,5
2022-07-01,S003,P0016,1366.01,1360,1604,41.02,40.9675,10.416666666666666,280.1666666666667,6,Electronics,East,2,2,4,4
2022-07-01,S003,P0017,2037.56,1938,1318,57.468333333333334,57.904999999999994,9.166666666666666,330.8333333333333,5,Clothing,North,4,3,2,3
2022-07-01,S003,P0018,2239.06,2240,1357,51.135,50.57749999999999,8.333333333333334,265.9166666666667,4,Electronics,East,1,4,4,3
2022-07-01,S003,P0019,1512.85,1450,1390,56.975,55.82,13.333333333333334,320.25,9,Furniture,South,2,4,3,3
2022-07-01,S003,P0020,1279.53,1220,921,67.23166666666667,67.83666666666666,10.0,222.16666666666666,8,Toys,South,4,1,3,4
2022-07-01,S004,P0001,1706.4299999999998,1659,1399,51.93333333333334,52.060833333333335,13.75,296.5833333333333,7,Toys,West,3,5,3,1
2022-07-01,S004,P0002,1659.34,1574,1335,51.20249999999999,51.88833333333333,6.666666666666667,224.0,6,Toys,North,2,2,2,6
2022-07-01,S004,P0003,2601.6,2549,1353,54.2425,53.219166666666666,9.166666666666666,299.0833333333333,6,Electronics,North,4,2,3,3
2022-07-01,S004,P0004,1960.96,1936,1072,59.535,60.875,8.333333333333334,266.5,3,Groceries,East,3,2,4,3
2022-07-01,S004,P0005,1516.53,1436,1400,66.70333333333333,66.29583333333333,10.0,224.41666666666666,10,Clothing,North,3,2,1,6
2022-07-01,S004,P0006,2102.63,2058,1244,45.36166666666667,45.13333333333333,10.833333333333334,273.5,7,Groceries,East,5,6,0,1
2022-07-01,S004,P0007,1391.21,1332,1504,45.00833333333333,45.05583333333333,14.583333333333334,241.83333333333334,8,Groceries,North,2,5,1,4
2022-07-01,S004,P0008,1510.11,1472,1353,59.3225,59.05416666666667,7.5,265.5,5,Toys,East,3,3,5,1
2022-07-01,S004,P0009,1372.56,1337,1216,39.3425,39.181666666666665,8.75,298.4166666666667,5,Clothing,South,4,2,1,5
2022-07-01,S004,P0010,1711.06,1579,1431,65.5225,65.21249999999999,7.5,282.4166666666667,7,Groceries,South,5,0,3,4
2022-07-01,S004,P0011,2431.96,2385,1167,57.98416666666666,57.655833333333334,10.0,306.5833333333333,9,Clothing,North,4,1,5,2
2022-07-01,S004,P0012,1564.04,1474,1661,60.8375,60.307500000000005,9.166666666666666,241.16666666666666,5,Clothing,West,6,1,3,2
2022-07-01,S004,P0013,1649.83,1641,1351,52.07666666666666,52.471666666666664,12.916666666666666,292.25,5,Groceries,North,1,2,5,4
2022-07-01,S004,P0014,1821.9199999999998,1812,1615,56.3475,56.9275,11.666666666666666,275.5833333333333,3,Toys,South,2,3,4,3
2022-07-01,S004,P0015,1750.35,1699,1433,52.446666666666665,51.84,8.75,280.5833333333333,7,Groceries,South,2,5,3,2
2022-07-01,S004,P0016,1774.3400000000001,1720,1254,63.946666666666665,64.50333333333333,12.5,260.75,4,Furniture,North,3,5,2,2
2022-07-01,S004,P0017,1807.88,1719,1489,61.99250000000001,62.065,7.5,357.8333333333333,6,Furniture,South,1,6,3,2
2022-07-01,S004,P0018,1147.92,1072,1299,64.00083333333333,64.3725,11.666666666666666,208.66666666666666,5,Furniture,North,4,2,0,6
2022-07-01,S004,P0019,1038.1299999999999,962,1371,62.685833333333335,62.88666666666666,10.0,280.9166666666667,6,Groceries,North,2,5,3,2
2022-07-01,S004,P0020,1854.1599999999999,1816,1431,69.28083333333333,69.41,7.916666666666667,260.8333333333333,5,Toys,North,5,3,1,3
2022-07-01,S005,P0001,1705.71,1663,1102,53.44833333333333,52.884166666666665,8.75,260.3333333333333,6,Groceries,East,2,2,4,4
2022-07-01,S005,P0002,2095.83,2046,1120,63.585,63.5425,12.916666666666666,285.25,4,Electronics,West,2,2,4,4
2022-07-01,S005,P0003,2102.65,2012,1113,49.83166666666667,49.51,9.166666666666666,297.8333333333333,3,Furniture,South,4,0,6,2
2022-07-01,S005,P0004,1416.8,1325,1187,51.87916666666666,51.916666666666664,10.416666666666666,257.25,7,Clothing,West,1,3,5,3
2022-07-01,S005,P0005,1578.31,1551,1385,52.67416666666667,51.04333333333333,11.25,223.58333333333334,8,Toys,South,0,5,4,3
2022-07-01,S005,P0006,1949.78,1901,1373,53.9375,53.78916666666667,12.083333333333334,281.9166666666667,7,Electronics,East,2,3,1,6
2022-07-01,S005,P0007,1916.39,1858,1654,52.723333333333336,53.46,8.75,347.25,6,Toys,North,4,2,4,2
2022-07-01,S005,P0008,1739.1299999999999,1637,1414,58.66833333333333,61.093333333333334,8.333333333333334,290.75,7,Clothing,North,1,7,1,3
2022-07-01,S005,P0009,1881.88,1839,1407,43.37166666666667,42.475833333333334,10.0,266.75,6,Furniture,West,4,3,2,3
2022-07-01,S005,P0010,1861.71,1804,1345,47.55833333333334,46.330000000000005,8.333333333333334,281.25,5,Furniture,South,3,3,3,3
2022-07-01,S005,P0011,1723.33,1628,983,58.163333333333334,57.82416666666666,11.666666666666666,279.9166666666667,6,Furniture,South,4,3,1,4
2022-07-01,S005,P0012,1561.3000000000002,1524,1038,58.892500000000005,58.51916666666667,12.5,302.0,8,Groceries,South,0,5,5,2
2022-07-01,S005,P0013,1438.68,1383,1290,54.815,54.7225,11.25,289.3333333333333,6,Toys,North,9,3,0,0
2022-07-01,S005,P0014,1827.91,1733,1642,67.21916666666667,67.02916666666667,10.833333333333334,243.58333333333334,6,Electronics,West,3,4,2,3
2022-07-01,S005,P0015,1765.0,1673,1080,63.604166666666664,63.34916666666667,10.833333333333334,273.8333333333333,4,Electronics,East,5,4,2,1
2022-07-01,S005,P0016,1480.68,1410,1368,60.69416666666667,60.71666666666667,10.0,222.75,3,Furniture,North,4,5,1,2
2022-07-01,S005,P0017,1567.29,1461,1094,53.125,52.001666666666665,9.166666666666666,305.75,8,Groceries,East,2,2,3,5
2022-07-01,S005,P0018,1465.31,1363,1369,60.218333333333334,61.29083333333333,12.5,281.3333333333333,5,Clothing,East,2,2,3,5
2022-07-01,S005,P0019,946.53,891,1303,63.94166666666666,66.13916666666667,5.833333333333333,215.83333333333334,6,Furniture,East,4,4,4,0
2022-07-01,S005,P0020,2329.3199999999997,2268,1439,54.88833333333333,55.083333333333336,9.583333333333334,300.75,7,Groceries,West,4,5,2,1
2022-08-01,S001,P0001,1159.9299999999998,1073,1153,61.12416666666667,62.07749999999999,12.916666666666666,235.58333333333334,6,Furniture,East,4,3,4,1
2022-08-01,S001,P0002,2220.38,2167,936,44.28583333333333,43.83166666666667,10.833333333333334,257.5,4,Groceries,South,1,2,1,8
2022-08-01,S001,P0003,1682.23,1616,1191,52.76833333333334,51.915,5.833333333333333,327.75,5,Electronics,East,3,4,2,3
2022-08-01,S001,P0004,1611.12,1580,1511,60.4275,60.025,8.333333333333334,283.8333333333333,6,Toys,North,4,5,3,0
2022-08-01,S001,P0005,1453.8,1386,1316,54.77916666666667,53.8125,12.5,265.5,6,Groceries,West,4,2,3,3
2022-08-01,S001,P0006,1792.71,1764,1201,61.43,60.25666666666666,10.0,263.0833333333333,3,Electronics,East,4,5,2,1
2022-08-01,S001,P0007,1840.4199999999998,1785,1838,46.00666666666667,47.29666666666666,7.916666666666667,332.8333333333333,6,Furniture,North,6,1,3,2
2022-08-01,S001,P0008,1663.55,1627,1358,55.830000000000005,57.74916666666667,12.083333333333334,252.08333333333334,6,Toys,North,5,4,2,1
2022-08-01,S001,P0009,1705.6,1629,1417,36.910000000000004,37.36333333333334,13.333333333333334,277.1666666666667,5,Electronics,South,3,5,0,4
2022-08-01,S001,P0010,1893.33,1885,1052,54.965,55.33083333333334,9.166666666666666,239.08333333333334,6,Furniture,North,1,5,1,5
2022-08-01,S001,P0011,1470.8999999999999,1414,1228,47.06666666666666,47.8225,10.416666666666666,287.0,7,Furniture,South,3,3,4,2
2022-08-01,S001,P0012,1370.08,1302,1302,65.5125,66.22833333333334,9.166666666666666,299.9166666666667,6,Furniture,North,4,3,2,3
2022-08-01,S001,P0013,1939.72,1887,1244,53.038333333333334,52.337500000000006,11.25,302.25,6,Electronics,South,2,5,4,1
2022-08-01,S001,P0014,1957.03,1942,1528,39.395,39.8075,8.333333333333334,300.9166666666667,4,Furniture,South,2,5,4,1
2022-08-01,S001,P0015,2036.8799999999999,1971,975,60.83416666666667,60.623333333333335,9.166666666666666,298.4166666666667,5,Groceries,South,1,2,2,7
2022-08-01,S001,P0016,1642.99,1602,1380,60.81583333333333,60.39416666666667,10.416666666666666,254.25,3,Electronics,South,4,2,3,3
